Rep,Last Activity Date,DS Last Activity Date,CED,CUSTOMER,Future $,DS Future $,Comments,DS Comments,COMPANY_NAME,CONTACT_NAME,ADDRESS,SUITE_NUMBER,CITY,POSTAL,PHONE,ACCOUNT,WEEKLY, SELECTED SIC ,DISTRICT CODE,FRENCH_PREFERRED_CORRESPONDENCE,POPULATION CODE,SIC DISCRIPTION,,A,2
,,,,no,,,,,BUHLER TRADING INC,COLLEEN WILEMAN,1201 REGENT AVE W,,WINNIPEG,R2C 3B2,2043387911,,,861102,11,,9,ASSOCIATIONS,,I,2
,,,,YES,,,,,BUHLER TRADING INC.,,301 MOUNTAIN STREET SOUTH,"MORDEN, MB R6M 1X7",MORDEN,R6M 1X7,(204)822-4467,8028,,,,,,,,,
,,,,no,,,,,BUHLER VERSATILE INC,DOUG WHITE,1260 CLARENCE AVE,,WINNIPEG,R3T 1T2,2042846100,,,861102,11,,9,ASSOCIATIONS,,A,2
,,,,no,,,,,BUILD BLDG URBAN,SHAUN LONEY,765 MAIN ST,200,WINNIPEG,R2W 3N5,2049435981,,,543101,11,,9,FRUITS & VEGETABLES & PRODUCE-RETAIL,,I,2
,,,,,,,,,BUILD-A-BEAR WORKSHOP,"CIBBS-MORRIS, PAM",1225 ST MARY'S RD,86,WINNIPEG,R2M 5E5,2042547606,,,563211,,,,GIFTS-SPECIALTY,CIBBS-MORRIS,KIM,MANAGER
,,,,no,,,,,BUILDERS FURNITURE LTD,G V PATENAUDE,695 WASHINGTON AVE,,WINNIPEG,R2K 1M4,2046680783,,,243103,11,,9,BUILDING MATERIALS-MANUFACTURERS,,A,2
,,,,yes,,,,,BUILDING PRODUCTS & CONCRETE,LINTON MOUNK,75 COLE AVE,,WINNIPEG,R2L 1J3,2046695666,5254,,606101,11,,9,CREDIT UNIONS,,NEZAR,MANAGER
,,,,,,,,,BUILDING RE-FIT STORE,"KRUCK, GLEN",22 11TH ST,,BRANDON,R7A 4J3,2047282227,,,521126,,,,BUILDING MATERIALS,KRUCK,STARLA,OWNER
,,,,,,,,,BULAT & POUSTIE,"CATTANI, TIM",1700 NESS AVE,,WINNIPEG,R3J 3Y1,2048311700,,,729101,,,,TAX RETURN PREPARATION & FILING,CATTANI,KEN,OWNER
,,,,,,,,,BULK BARN FOODS,"TOUGAS, SHIRLEY",1522 REGENT AVE W,,WINNIPEG,R2C 3B4,2046612767,,,514105,,,,GROCERS-WHOLESALE,TOUGAS,JIM,OWNER
,,,,,,,,,BULK BARN FOODS,"KNIGHT, JACKIE",730 ST ANNE'S RD,T,WINNIPEG,R2N 0A2,2042552276,,,514105,,,,GROCERS-WHOLESALE,KNIGHT,PETER,MANAGER
,,,,,,,,,BULK BARN FOODS,"KNIGHT, GRAEME",2230 MCPHILLIPS ST,4,WINNIPEG,R2V 3C8,2046336427,,,514105,,,,GROCERS-WHOLESALE,KNIGHT,MARK,EXEC DIRECTOR
,,,,,,,,,BULK BARN FOODS,"WILTON, TED",915 EMPRESS ST,400,WINNIPEG,R3G 3P8,2047743232,,,514107,,,,FOOD BULK (WHLS),WILTON,DEREK,
,,,,,,,,,BULK BARN FOODS,"WILTON, ADAM",1853 GRANT AVE,,WINNIPEG,R3N 1Z2,2044870971,,,541104,,,,FOOD PRODUCTS-RETAIL,WILTON,DEREK,
,,,,,,,,,BULK BARN FOODS,"WILTON, TED",2355 MCGILLIVRAY BLVD,300,WINNIPEG,R3Y 0A1,2044881622,,,514105,,,,GROCERS-WHOLESALE,WILTON,CHRISTINE,
,,,,,,,,,BULK BARN FOODS,"JAQUES, MARK",960 MAIN ST,,WINKLER,R6W 0L7,2043316359,,,514101,,,,FOOD PRODUCTS (WHLS),JAQUES,MILES,OWNER
,,,,,,,,,BULK BARN FOODS,"EIRIKSSON, VICTOR",1300 18TH ST,130,BRANDON,R7A 6X7,2047260026,,,541104,,,,FOOD PRODUCTS-RETAIL,EIRIKSSON,MONICA,OWNER
,,,,,,,,,BULLDOG BOBCAT SVC,,1415 CHURCH AVE,,WINNIPEG,R2X 1G5,2046324103,,,78204,,,,LANDSCAPE CONTRACTORS,,,
,,,,,,,,,BULLDOG SELF STORAGE,"ABREU, KYLE",3022 MAIN ST,,WINNIPEG,R2V 4T2,2043368888,,,421401,,,,MOVERS,ABREU,TERRY,OWNER
,,,,,,,,,"BULLER, C",,772 JUBILEE AVE,,WINNIPEG,R3L 1P9,2042945150,,,804913,,,,ACUPUNCTURE,BULLER,,
,,,,,,,,,BUMPER CROP DAY CARE INC,"ARGUE, SHEILA",423 MAIN ST,,WINNIPEG,R3B 1B3,2049831252,,,835101,,,,CHILD CARE SERVICE,ARGUE,KRISTJAN,OWNER
,,,,,,,,,BUMPER TO BUMPER-AUTO PARTS,"ALEXIUK, JAMIE",8 REGENT AVENUE,1500,WINNIPEG,R2C 3A8,2049447769,,,501313,,,,AUTOMOBILE PARTS & SUPPLIES-WHOLESALE,ALEXIUK,TODD,OWNER
,,,,,,,,,BUMPER TO BUMPER-AUTO PARTS,"TOMCKO, JAMIE",812 WALL ST,,WINNIPEG,R3G 2T8,2047884663,,,501313,,,,AUTOMOBILE PARTS & SUPPLIES-WHOLESALE,TOMCKO,ALEVTINA,CEO
,,,,,,,,,BUMPER TO BUMPER-FERGIE'S FARM,"FERGUSON, DAVE",75 1ST STREET SOUTH,,SOURIS,R0K 2C0,2044833728,,,501313,,,,AUTOMOBILE PARTS & SUPPLIES-WHOLESALE,FERGUSON,PETER,RELIGIOUS DIR
,,,,,,,,,BUMPER TO BUMPER-TIC PARTS,"LE BOUTILLIER, DARRELL",HIGHWAY 5 NORTH,,NEEPAWA,R0J 1H0,2044763809,,,501313,,,,AUTOMOBILE PARTS & SUPPLIES-WHOLESALE,LE BOUTILLIER,DON,OWNER
,,,,,,,,,BUMPERS ON 52,,375 NORTH FRONT DR,,STEINBACH,R5G 0X7,2043265252,,,581208,,,,RESTAURANTS,,,
,,,,no,,,,,BUNGE CANADA,KACHIG ANSPIKIAN,1 MAIN ST,,RUSSELL,R0J 1W0,2047733422,,,152103,16,,1,GARAGE BUILDERS,,B,2
,,,,yes,,,,,BUNGE CANADA,FRED DUECK,400 2ND ST,,ALTONA,R0G 0B0,2043246481,271,,546105,3,,1,DOUGHNUTS,,B,PARTNER
,,,,,,,,,BUNGE CANADA,,2030 NOTRE DAME AVE,204,WINNIPEG,R3H 0J8,2049254501,,,209903,,,,FOOD PRODUCTS & MANUFACTURERS,,,
,,,,,,,,,BUNN'S CREEK MALL LIQUOR MART,"LYSAK, DARREN",2001 HENDERSON HWY,,WINNIPEG,R2G 1P7,2049874019,,,592102,,,,LIQUORS-RETAIL,LYSAK,TONY,OWNER
,,,,,,,,,BUNTY'S,"PANCHI, APEE",820 ELLICE AVE,,WINNIPEG,R3G 0C2,2047776666,,,581206,,,,FOODS-CARRY OUT,PANCHI,GREGORY,OWNER
,,,,,,,,,BUNTY'S CHESTER FRIED CHICKEN,"PANCHI, APEE",228 ISABEL ST,,WINNIPEG,R3A 1G9,2046911700,,,581206,,,,FOODS-CARRY OUT,PANCHI,MARIE,OWNER
,,,,YES,,,,,BUNZL CANADA INC,"FOX, BRIAN",130 OMANDS CREEK BLVD,3,WINNIPEG,R2R 1V7,2046338001,5860,,508724,,,,JANITORS EQUIPMENT/SUPPLIES (WHLS),FOX,KEN,OWNER
,,,,YES,,,,,BUNZY'S AUTO BODY LTD,"ROWE, ROBERT",52 AUSTIN ST,,WINNIPEG,R3B 0Z7,2049427769,8472,,523110,,,,GLASS-AUTO PLATE & WINDOW & ETC,ROWE,JOSEPH,OWNER
,,,,,,,,,BURA INTERNATIONAL BEAUTY,"BURA, PATIENCE",1172 PEMBINA HWY,A,WINNIPEG,R3T 2A4,2049440964,,,508702,,,,BEAUTY SALONS-EQUIPMENT & SUPLS (WHLS),BURA,RANDY,OWNER
,,,END 2016,NO,,,,,BURBANK EXPRESS LTD,"JEANSON, JEFF",346 KIMBERLY RD,,WINKLER,R6W 0H7,2048567494,5960,,421304,,,,TRUCKING,JEANSON,BEV,OWNER
,,,,YES,,,,,BURBANK EXPRESS LTD.,,32154 HWY 1 EAST,"PORTAGE LA PRAIRIE, MB R1N 3B9",PORTAGE-LA-PR,R1N 3B9,(204)856-7585,5960-01,,,,,,,,,
,,,,,,,,,BURCH CARL LAW OFFICE,,1011 ROSSER AVE,200,BRANDON,R7A 0L5,2047263322,,,811103,,,,ATTORNEYS,,,
,,,,,,,,,BURCOM CONSULTING LTD,"THOMAS, JAMIE",1600 GAMBLE PL,200,WINNIPEG,R3T 3L7,2044529230,,,504401,,,,ACCOUNTING & BOOKKEEPING SYSTEMS (WHLS),THOMAS,BOB,MANAGER
,,,END 2007,NO,,,,,BURCON NUTRA SCIENCE MB CORP,"SCHWEIZER, MARTIN",1388 WALLER AVE,,WINNIPEG,R3T 1P9,2044756207,1601,,873119,,,,AGRICULTURAL RESEARCH,SCHWEIZER,MAJID,OWNER
,,,,,,,,,BURGER FACTORY,"ARGUIRIOU, GEORGE",1600 REGENT AVE W,16,WINNIPEG,R2C 3B5,2046686881,,,581208,,,,RESTAURANTS,ARGUIRIOU,ORLAND,OWNER
,,,,no,,,,,BURGER KING,KELLY MACKIE,1571 REGENT AVE W,,WINNIPEG,R2C 3B3,2049878426,,,76203,11,,9,PET CONSULTANTS,,A,2
,,,,no,,,,,BURGER KING,BILL HUNTER,71 VERMILLION RD,,WINNIPEG,R2J 3W7,2049878429,,,19101,11,,9,MUSHROOMS,,A,2
,,,,no,,,,,BURGER KING,BRENDA DIDYK,1496 ST MARY'S RD,,WINNIPEG,R2M 3V6,2049878425,,,19101,11,,9,MUSHROOMS,,A,2
,,,,no,,,,,BURGER KING,BLANCHE SCHOL,1430 MCPHILLIPS ST,,WINNIPEG,R2V 3C5,2049878423,,,421304,11,,9,TRUCKING,,A,2
,,,,no,,,,,BURGER KING,RODNEY BEJUAN,1033 NOTRE DAME AVE,,WINNIPEG,R3E 0N4,2049878427,,,799707,11,,9,CURLING CLUBS,,B,2
,,,,no,,,,,BURGER KING,ISABELL KAY,333 HOME ST,,WINNIPEG,R3G 1X5,2049878428,,,822101,11,,9,ACCESSORIES-FASHION,,I,2
,,,,no,,,,,BURGER KING,LONIE BISSETT,3659 PORTAGE AVE,,WINNIPEG,R3K 2G6,2049878436,,,822101,11,,9,ACCESSORIES-FASHION,,A,2
,,,,no,,,,,BURGER KING,MIKE MCKEE,244 OSBORNE ST,,WINNIPEG,R3L 1Z5,2049878433,,,832218,11,,9,SOCIAL SERVICE & WELFARE ORGANIZATIONS,,A,2
,,,,no,,,,,BURGER KING,ANDREW NOWASKSWY,2829 PEMBINA HWY,,WINNIPEG,R3T 2H5,2049878432,,,19101,11,,9,MUSHROOMS,,I,2
,,,,yes,,,,,BURGER KING,MARNI BEZEMER,1605 18TH ST,,BRANDON,R7A 5C6,2047272329,1647/670,,131103,7,,5,OIL & GAS PRODUCERS,,KYLE,SITE MANAGER
,,,,,,,,,BURGER KING,"FERRIS, DONOVAN",2208 SASKATCHEWAN AVE W,,PORTAGE-LA-PR,R1N 0P3,2042396552,,,581206,,,,FOODS-CARRY OUT,FERRIS,SUZANNE,EXEC DIRECTOR
,,,,,,,,,BURGER KING,"ABANTO, ODETTE",1571 REGENT AVE W,,WINNIPEG,R2C 3B3,2049878426,,,581206,,,,FOODS-CARRY OUT,ABANTO,RONALD,OWNER
,,,,,,,,,BURGER KING,"DIDYK, BRENDA",1496 ST MARY'S RD,,WINNIPEG,R2M 3V6,2049878425,,,581206,,,,FOODS-CARRY OUT,DIDYK,JOHN,OWNER
,,,,,,,,,BURGER KING,"KISILOSKI, DENISE",1640 MAIN ST,,WINNIPEG,R2V 1Y9,2049878434,,,581206,,,,FOODS-CARRY OUT,KISILOSKI,WILLIAM,OWNER
,,,,,,,,,BURGER KING,"BISSETT, LONIE",3659 PORTAGE AVE,,WINNIPEG,R3K 2G9,2049878436,,,581206,,,,FOODS-CARRY OUT,BISSETT,HARLEY,OWNER
,,,,,,,,,BURGER KING,"DELOSSANTOS, ANGELES",244 OSBORNE ST,,WINNIPEG,R3L 1Z5,2049878433,,,581206,,,,FOODS-CARRY OUT,DELOSSANTOS,CARMINE,OWNER
,,,,,,,,,BURGER KING,"MUKER, SUKH",1140 TAYLOR AVE,,WINNIPEG,R3M 3Z4,2049878355,,,581206,,,,FOODS-CARRY OUT,MUKER,RICHARD,MANAGER
,,,,,,,,,BURGER PLACE,"KOSTIS, COSTAS",1909 PORTAGE AVE,,WINNIPEG,R3J 0J3,2048317967,,,581208,,,,RESTAURANTS,KOSTIS,JOHN,OWNER
,,,,,,,,,BURGER PLUS,"AGORAKIS, GUS",538 SARGENT AVE,,WINNIPEG,R3B 1W2,2047723372,,,581208,,,,RESTAURANTS,AGORAKIS,CHRIS,OWNER
,,,,,,,,,BURGER SHACK,"MADIN, GREG",3 HIGHWAY 244 HIGHWAY,,MANITOU,R0G 1G0,2042422778,,,581208,,,,RESTAURANTS,MADIN,LEE,MANAGER
,,,,,,,,,BURGESS LAW OFFICE,"BURGESS, JOHN W",51 MAIN ST S,,MINNEDOSA,R0J 1E0,2048672935,,,811103,,,,ATTORNEYS,BURGESS,BRIAN,OWNER
,,,,,,,,,BURGESS LAW OFFICE,"BURGESS, JOHN W",3000G VICTORIA AVE,,BRANDON,R7B 3Y3,2047257070,,,811103,,,,ATTORNEYS,BURGESS,BRIAN,
,,,,,,,,,BURGESS QUALITY FOODS,"BURGESS, RICK",70 MAIN ST S,,MINNEDOSA,R0J 1E0,2048672821,,,541105,,,,GROCERS-RETAIL,BURGESS,COLIN,OWNER
,,,,,,,,,BURKE'S ROADHOUSE ON 75,"SCHOLL, VLADIMIR",355 MAIN ST S,,MORRIS,R0G 1K0,2047462222,,,581208,,,,RESTAURANTS,SCHOLL,MICHAEL,OWNER
,,,,,,,,,"BURLEY, MICHAELA DDS",,400 ST MARY AVE,305,WINNIPEG,R3C 4K5,2049570077,,,802101,,,,DENTISTS,BURLEY,DAWN,
,,,,,,,,,BURMAN PAINTING,"BURMAN, DAVE",636 RIDEAU ST,2,BRANDON,R7A 5N9,2047281057,,,172101,,,,PAINTERS,BURMAN,TOM,OWNER
,,,,YES,,,,,BURNBRAE FARMS,,500 PANDORA AVE WEST,"WINNIPEG, MB R2C 1N1",WINNIPEG,R2C 1N1,(204)222-2783,3200,, ,,,,,,,
,,,,YES,,,,,BURNBRAE FARMS,,500 PANDORA AVE WEST,"WINNIPEG, MB R2C 1N1",WINNIPEG,R2C 1N1,(204)222-2783,3200-01,, ,,,,,,,
,,,,YES,,,,,BURNBRAE FARMS,,500 PANDORA AVE WEST,"WINNIPEG, MB R2C 1N1",WINNIPEG,R2C 1N1,(204)222-2783,3200-02,,,,,,,,,
,,,,YES,,,,,BURNBRAE FARMS,,500 PANDORA AVE WEST,"WINNIPEG, MB R2C 1N1",WINNIPEG,R2C 1N2,(204)222-2783,3200-03,, ,,,,,,,
,,,,YES,,,,,BURNBRAE FARMS WPG - IRENE,,70 IRENE STREET,"WINNIPEG, MB R3T 4E1",WINNIPEG,R2C 1N1,(800)666-5979,3200-05,, ,,,,,,,
,,,,YES,,,,,BURNBRAE FARMS WPG - IRENE,,500 PANDORA AVE WEST,"WINNIPEG, MB R2C 1N1",WINNIPEG,R3T 4E1,(204)222-2783,3200-04,, ,,,,,,,
,,,,,,,,,BURNELLS FOOD PLUS,"BURNELL, NORM",8 DAWSON RD E,,RICHER,R0E 1S0,2044228281,,,541105,,,,GROCERS-RETAIL,BURNELL,ASHLEY,OWNER
,,,,YES,,,,,BURNLEY PLACE RESTAURANT,,100 KING STREET,"WINIIPEG, MB R3B 1H8",WINNIPEG,R3B 1H8,,8950,,,,,,,,,
,,,,,,,,,BURNS MAENDEL CONSULTING ENGRS,"BURNS, DANIEL PE",1331 PRINCESS AVE,,BRANDON,R7A 0R4,2047287364,,,871103,,,,ENGINEERS-AGRICULTURAL,BURNS,DORIS,PRINCIPAL
,,,,,,,,,"BURR, RICHARD",,4661 HENDERSON HWY,,NAROL,R1C 0A2,2046612425,,,549904,,,,VITAMIN & FOOD SUPPLEMENTS,BURR,,
,,,,,,,,,BURRITO DEL RIO DOS,,775 CORYDON AVE,,WINNIPEG,R3M 0W5,2044142440,,,581208,,,,RESTAURANTS,,,
,,,,YES,,,,,BURRITO SPLENDIDO,,3-1570 REGENT AVENUE WEST,"WINNIPEG, MB R2C 2Y9",WINNIPEG,R2C 2Y9,,8999,,,,,,,,,
,,,,YES,,,,,BURRITO SPLENDIDO,"SMITH, ASHLEY",1504 ST MARY'S RD,14,WINNIPEG,R2M 3V7,2042576127,7226,,581208,,,,RESTAURANTS,SMITH,EMIL,OWNER
,,,,YES,,,,,BURRITO SPLENDIDO,,1015 KING EDWARD STREET,"WINNIPEG, MB R3H 0R1",WINNIPEG,R3H 0R1,(204)632-1177,9400,,,,,,,,,
,,,,YES,,,,,BURRITO SPLENDIDO,"LIVINGSTONE, KEN",3380 PORTAGE AVE,4,WINNIPEG,R3K 0Z1,2048853889,7952,,581208,,,,RESTAURANTS,LIVINGSTONE,ANDRE,MANAGER
,,,,,,,,,BURRON MATTRESS FACTORY OUTLET,"BURRON, RAY",911 LAGIMODIERE BLVD,,WINNIPEG,R2J 0V1,2042350700,,,176109,,,,ROOFING CONTRACTORS,BURRON,KIM,SITE MANAGER
,,,,,,,,,BURROWS LUMBER CD LTD,"CLARKE, JAMES W",25 TROTTIER BAY,,WINNIPEG,R3T 3R3,2049256200,,,242101,,,,LUMBER-MANUFACTURERS,CLARKE,DAVE,PARTNER
,,,,,,,,,BURTON CUMMINGS CMNTY CTR RINK,"VOSS, PADDY",960 ARLINGTON ST,,WINNIPEG,R3E 2E5,2047835330,,,799901,,,,SKATING RINKS,VOSS,SCOTT,MANAGER
,,,,,,,,,BURTON CUMMINGS THEATRE,"JACKSON, KEN",364 SMITH ST,,WINNIPEG,R3B 2H2,2049565656,,,792207,,,,THEATRES-LIVE,JACKSON,HOON,OWNER
,,,,,,,,,BURTON ENTERPRISES LTD,"BURTON, CHAD",115 CRERAR BAY,,MINNEDOSA,R0J 1E0,2048673950,,,171117,,,,AIR CONDITIONING CONTRACTORS & SYSTEMS,BURTON,ROBERT,GENERAL MGR
,,,END 2005,NO,,,,,BURTON LYSECKI BOOKS,"LYSECKI, BURTON",527 OSBORNE ST,,WINNIPEG,R3L 2B2,2042844546,8272,,593201,,,,BOOK DEALERS-USED & RARE,LYSECKI,CRAIG,MANAGER
,,,,,,,,,BURTON'S ELECTRIC,"BURTON, ALLAN",657 EGAN ST,,BOISSEVAIN,R0K 0E0,2045346449,,,171110,,,,FURNACES-REPAIRING & CLEANING,BURTON,ROB,EXEC DIRECTOR
,,,,,,,,,BURWIN INSTITUTE OF DIAGNOSTIC,"GRATTON, LOUISE",1031 AUTUMNWOOD DR,4,WINNIPEG,R2J 1C6,2042541439,,,821103,,,,SCHOOLS,GRATTON,BYRON,OWNER
,,,,,,,,,"BURYM, CRAIG MD",,2505 ST BONIFACE RD,,WINNIPEG,R2C 5J3,2042372713,,,801101,,,,PHYSICIANS & SURGEONS,BURYM,,
,,,,,,,,,BUS DEPOT,"KOSS, GORDON",376 MAIN ST S,,RUSSELL,R0J 1W0,2047732224,,,413101,,,,BUS LINES,KOSS,STEVE,OWNER
,,,,,,,,,BUSINESS CENTRES,"COUBROUGH, MARTY",99 SCURFIELD BLVD,151,WINNIPEG,R3Y 1Y1,2049284210,,,651202,,,,OFFICE BUILDINGS & PARKS,COUBROUGH,BRAD,SITE MANAGER
,,,,,,,,,BUSINESS COUNCIL OF MANITOBA,"LEITCH, DON",1 LOMBARD PL,900,WINNIPEG,R3B 0X3,2049423637,,,861101,,,,BUSINESS & TRADE ORGANIZATIONS,LEITCH,VINCENT,OWNER
,,,,,,,,,BUSINESS DEVELOPMENT BANK,"SELCI, MICHAEL",155 CARLTON ST,,WINNIPEG,R3C 3H8,2049832665,,,602101,,,,BANKS,SELCI,JOHN A,MANAGER
,,,,,,,,,BUSINESS DEVELOPMENT BANK,"ENGEL, ROY",940 PRINCESS AVE,10,BRANDON,R7A 0P6,2047267939,,,602101,,,,BANKS,ENGEL,JASON,OWNER
,,,,YES,,,,,BUSINESS DEVELOPMENT BANK OF,,940 PRINCESS AVENUE,"BRANDON, MB R7A 0P6",BRANDON,R7A 0P6,(204)726-7570,1927,,,,,,,,,
,,,,no,,,,,BUSINESS TRANSFORMATION TECH,GISELA REMPEL,215 GARRY ST,1100,WINNIPEG,R3C 3P3,2049458737,,,861102,11,,9,ASSOCIATIONS,,B,2
,,,,YES,,,,,BUSY B DRIVE IN,"NANCEKIVELL, JUNE",SE 26-3-20W,,BOISSEVAIN,R0K 0E0,2045342226,4922,,581208,,,,RESTAURANTS,NANCEKIVELL,ALICE,OWNER
,,,,YES,,,,,BUSY B RESTAURANT,,BOX 1143,"BOISSEVAIN, MB R0K 0E0",BOISSEVAIN,R0K 0E0,(204)534-2226,1371,,,,,,,,,
,,,,,,,,,BUSY BEAVER TREE SVC,"KOKORAUDZ, SHEA",PO BOX 8,,BRANDON,R7A 5Y3,2047247273,,,78301,,,,TREE SERVICE,KOKORAUDZ,STEVE,MANAGER
,,,,,,,,,BUSY BEE DAY CARE CTR INC,"SI, DONNA",1770 KING EDWARD ST,,WINNIPEG,R2R 0M5,2046333054,,,835101,,,,CHILD CARE SERVICE,SI,JOHN,OWNER
,,,,,,,,,BUSY BEE DAY CARE CTR INC,"SI, DONNA",648 MCGEE ST,,WINNIPEG,R3E 1W8,2047756506,,,835101,,,,CHILD CARE SERVICE,SI,ANDREW,PRESIDENT
,,,,,,,,,BUSY BEE LAWN CARE,"SMERECHYNSKI, DON",60 ESTATE RD,,SPRINGFIELD,R2J 4E7,2042244500,,,78204,,,,LANDSCAPE CONTRACTORS,SMERECHYNSKI,CAROL,CEO
,,,,,,,,,BUSY D BUILDERS,"ZAMONSKY, DEAN",PO BOX 130,,FORREST STATION,R0K 0W0,2047201610,,,152103,,,,GENERAL CONTRACTORS,ZAMONSKY,,
,,,,,,,,,BUSY NEST DAY CARE INC,"STOREY, JOANNE",159 MAIN ST S,,MORRIS,R0G 1K0,2047462285,,,835101,,,,CHILD CARE SERVICE,STOREY,ROBYN,EXEC DIRECTOR
,,,,,,,,,BUSY-BEE SANITARY SUPPLIES,"MARTINS, ARTHUR",375 NAIRN AVE,,WINNIPEG,R2L 0W8,2046684425,,,358906,,,,JANITORS EQUIPMENT & SUPPLIES-MFRS,MARTINS,REAL,MANAGER
,,,,,,,,,BUT IS IT ART-FRAMING GALLERY,"CRUZ, DENNIS",1609 REGENT AVE W,5,WINNIPEG,R2C 3B3,2046541362,,,275203,,,,POSTERS (MFRS),CRUZ,JOE,MANAGER
,,,,,,,,,BUTTERFLY FASHIONS,"GOMEZ, ALLAN",1399 MCPHILLIPS ST,1520,WINNIPEG,R2V 3C4,2046972911,,,562104,,,,BRIDAL SHOPS,GOMEZ,GEOFF,MANAGER
,,,,,,,,,BUUS CONSTRUCTION,"BUUS, PAUL",28029 CPR RD,C,SELKIRK,R1A 2B2,2044825031,,,162307,,,,SEWER CONTRACTORS,BUUS,ALICIA,PRINCIPAL
,,,,,,,,,BUY ME REAL ESTATE,"SHAW, RAY",125 MAIN ST,,MORRIS,R0G 1K0,2047462663,,,653118,,,,REAL ESTATE,SHAW,DUANE,OWNER
,,,,,,,,,BUZZ COMMUNICATIONS GROUP,"BADIUK, VIENNA",682 CORYDON AVE,10,WINNIPEG,R3M 0X9,2044779377,,,731101,,,,ADVERTISING-AGENCIES & COUNSELORS,BADIUK,CAM,OWNER
,,,,,,,,,BUZZ HAIR BIZ ETC,"RAWLUK, LEONA",1515 GATEWAY RD,,WINNIPEG,R2G 3L4,2046681331,,,723106,,,,BEAUTY SALONS,RAWLUK,TRAVIS,OWNER
,,,,,,,,,BUZZIN' ABOUT TATTOO STUDIO,"ENGBAEK, DAVID",2082 NESS AVE,7,WINNIPEG,R3J 0Z3,2048982899,,,729943,,,,TATTOOING,ENGBAEK,ELAINE,MANAGER
,,,,YES,,,,,BVT TRUCK & TRAILER REPAIR,,DIVISION OF STEVE'S LIVESTOCK,"BRANDON, MB R7A 7A6",BRANDON,R7A 7A6,,6576-01,,,,,,,,,
,,,,YES,,,,,BVT TRUCK & TRAILER REPAIR,,DIVISION OF STEVE'S LIVESTOCK,"BLUMENORT, MB ",BLUMENORT,,(204)326-6380,6576,,,,,,,,,
,,,,YES,,,,,BW BIRCHWOOD AUTOMOTIVE GROUP,,3965 PORTAGE AVENUE,"WINNIPEG, MB R3K 2H7",WINNIPEG,R3K 2H6,(204)832-1676,3551,,,,,,,,,
,,,,YES,,,,,BW BIRCHWOOD AUTOMOTIVE GROUP,,3713 PORTAGE AVENUE,"WINNIPEG, MB R3K 2H7",WINNIPEG,R3K 2H7,(204)832-1676,3551-04,,,,,,,,,
,,,,YES,,,,,BW BIRCHWOOD AUTOMOTIVE GROUP,,3965 PORTAGE AVENUE,"WINNIPEG, MB R3K 2H7",WINNIPEG,R3K 2H7,(204)832-1676,3551-02,,,,,,,,,
,,,,YES,,,,,BW BIRCHWOOD BMW,,3965 PORTAE AVENUE,"WINNIPEG, MB R3K 2H6",WINNIPEG,R3K 2H6,(204)452-7799,326,,,,,,,,,
,,,,YES,,,,,BW BIRCHWOOD CHEV GM BUICK,,3965 PORTAGE AVENUE,"WINNIPEG, MB ",WINNIPEG,R3K 2H6,(204)837-5811,326,,,,,,,,,2
,,,,YES,,,,,BW BIRCHWOOD COLLISION CENTRE,,1 OWEN STREET,"WINNIPEG, MB R2C 5M8",WINNIPEG,R2C 5M8,(204)667-1999,2262,,,,,,,,,
,,,,YES,,,,,BW BIRCHWOOD COLLISION CENTRE,,3965 PORTAGE AVENUE,"WINNIPEG, MB R3K 2H2",WINNIPEG,R3K 2H2,(204)885-1999,8448,,,,,,,,,
,,,,YES,,,,,BW BIRCHWOOD FORD,,1300 REGENT AVENUE,"WINNIPEG, MB R2C 3A8",WINNIPEG,R2C 3A8,(204)661-9555,1688,,,,,,,,,
,,,,YES,,,,,BW BIRCHWOOD FORD,,1310 REGENT AVENUE,"WINNIPEG, MB R2C 3A8",WINNIPEG,R2C 3A8,(204)661-9555,1688-07,,,,,,,,,
,,,,YES,,,,,BW BIRCHWOOD HONDA,,1401 REGENT AVENUE WEST,"WINNIPEG, MB R2C 3B2",WINNIPEG,R2C 3B2,(204)661-6644,3083,,,,,,,,,
,,,,YES,,,,,BW BIRCHWOOD HONDA WEST,,3965 PORTAGE AVENUE,"WINNIPEG, MB R3K 2H7",WINNIPEG,R3K 2H7,(204)888-2277,4044,,,,,,,,,
,,,,YES,,,,,BW BIRCHWOOD HONDA WEST,,3965 PORTAGE AVENUE,"WINNIPEG, MB R3K 2H7",WINNIPEG,R3K 2H7,(204)888-2277,4044-02,,,,,,,,,
,,,,YES,,,,,BW BIRCHWOOD HYUNDAI,,2420 MCPHILLIPS STREET,"WINNIPEG, MB R2V 4J6",WINNIPEG,R2V 4J6,(204)633-2420,8770,,,,,,,,,
,,,,YES,,,,,BW BIRCHWOOD INFINITI NISSAN,,3965 PORTAGE AVENUE,"WINNIPEG, MB R3T 2G8",WINNIPEG,R3T 2G8,(204)261-3490,6086,,,,,,,,,
,,,,YES,,,,,BW BIRCHWOOD KIA,,1364 REGENT AVENUE WEST,"WINNIPEG, MB R2C 3A8",WINNIPEG,R2C 3A8,(204)667-9993,5285,,,,,,,,,
,,,,YES,,,,,BW BIRCHWOOD KIA WEST,,100-3965 PORTAGE AVENUE,"WINNIPEG, MB R3K 0W4",WINNIPEG,R3K 0W4,,5026,,,,,,,,,
